barcode,brand,name,unit,quantity
3850108037500,Z bregov,Z bregov Skyr tekući natur,kg,0.330
3850108051902,Vindija,Sir Camembert,kg,0.250
3850108037517,Z bregov,Z bregov Skyr tekući breskva marakuja,kg,0.33
3850108052497,Vindija,Sir Bovi Blue,kg,0.1
3850108037548,Z bregov,Kefir Super 3%mm,kg,0.750
3850108060102,Z bregov,Maslac Z bregov,kg,0.250
3850108060188,Z bregov,Maslac,g,15
3850108049909,Z bregov,Proteinski snack,g,40.0
3850108058864,Z bregov,Krema Cheesecake,kg,0.5
3850108058369,Z bregov,Sir Mascarpone,kg,0.5
3850108058420,Z bregov,Svježi sir Varaždinski u marami,kg,0.8
3850108052824,Vindija,Sir Bovidur tvrdi 45%mm,kg,0.280
3850108052855,Vindija,Sir Ovidur,kg,0.280
3850108052893,Vindija,Sir Orodur,kg,0.280
3850108057911,Vindija,Sir Cheddar,kg,0.150
3850108057928,Vindija,Sir Emmentaler,kg,0.150
3850108057362,Vindija,Varaždinski Trapist Sir,kg,0.280
3850108057959,Vindija,Sir Cheddar,kg,0.200
3850108057966,Vindija,Sir Emmentaler,kg,0.300
3850108057980,Vindija,Sir Gauda,kg,0.200
3850108036442,Z bregov,Mileram kiselo vrhnje 22% m.m.,kg,0.400
3850108037388,Z bregov,"Jogurt tekući 2,8% m.m.",kg,1.000
3850108037395,Z bregov,"Jogurt light 0,9%",kg,1.000
3850108037265,Z bregov,"Jogurt tekući 2,8% m.m.",kg,1.75
3850108058352,Z bregov,Sir svježi polumasni,kg,0.5
3850108058321,Z bregov,Sir svježi posni,kg,0.5
3850108059069,Z bregov,Sirni namaz Mix,kg,0.200
3850108059076,Z bregov,Sirni namaz Classic,g,200.0
3850108030174,Z bregov,"Jogurt čvrsti 3,2% mm",kg,0.9
3850108030020,Z bregov,"Jogurt tekući 2,8% mm",kg,0.200
3850108030525,Z bregov,"Kefir 3,5% m.m.",kg,0.200
3850108031645,Z bregov,"Kiselo mlijeko 3,2% 200g",kg,0.2
3850108032253,Z bregov,"Acidofilno mlijeko 3,2% mm",kg,0.200
3850108033007,Z bregov,Kiselo vrhnje 12% mm,kg,0.200
3850108033106,Z bregov,Kiselo vrhnje 20%,kg,0.2
3850108023916,Vindija,Puding Tres Chic dupla čokolada,g,200
3850108023923,Vindija,Puding Tres Chic Praline Tamna Čokolada,kg,0.200
3850108032345,Z bregov,Protein Skyr jogurt jabuka zob grožđice,g,200
3850108031454,Z bregov,Jogurt Protein Skyr Natur,kg,0.2
3850159120015,Cekin,Pileća hrenovka Classic,kg,0.1
3850159121869,Cekin,Pileće koktel hrenovke classic,kg,0.225
3850159120800,Cekin,Pileća hrenovka sa sirom,kg,0.100
3850159120022,Cekin,Pileća hrenovka standard,kg,0.3
3850159120817,Cekin,Pileća hrenovka sa sirom,kg,0.3
3850159125041,Cekin,Delko s paprikom,kg,0.5
3850159125010,Cekin,Poliko Premium,kg,0.500
3850159125027,Cekin,Posebna kobasica pileća 500 g,kg,0.5
3850159125034,Cekin,Pileća prsa u ovitku,kg,0.5
3850108036978,Z bregov,Super Kefir limun đumbir,kg,0.330
3850108036985,Z bregov,Super Kefir Pistacija,kg,0.330
3850108036992,Z bregov,Super Kefir višnja,kg,0.330
3850159125072,Cekin,Sendvič narezak sa sirom 500 g,kg,0.5
3850159127243,Vindija,Gurmanika Koktel Hrenovke,kg,0.45
3850159128332,Vindon,Pureća posebna,kg,0.5
3850159130083,Cekin,Pileći narezak,kg,0.15
3850159128561,Vindon,Pureći parizer,kg,0.5
3850159127106,Vindija,Gurmanika Hrenovke Pileće,kg,1.00
3850159127144,Vindija,Gurmanika Hrenovke,kg,0.5
3850159128813,Vindon,Pureća Deluxe šunka Classic,kg,0.1
3850159128936,Vindija,Šunka Pureća Dalmatinka Deluxe,kg,0.1
3850159128943,Vindon,Šunka pureća Deluxe Slavonka,kg,0.100
3850281937154,Vindija,Kulen,kg,0.08
3838600024945,Donat,Donat Mg Gazirana mineralna voda,L,1.00
3838600253345,Donat Mg,Donat Mg Gazirana mineralna voda,L,0.5
3830000620871,Radenska,Voda Radenska,L,0.5
3830000620970,Radenska,Radenska mineralna voda gazirana Classic,L,1.00
3830000620864,Radenska,Radenska Kraljevi Vrelec Gazirana Voda,L,1.5
3838945502122,Fructal,Sok Dvojni C,L,0.2
3838945502115,Fructal,Fructal Pingo,L,0.2
3838945040983,Fructal,Fructal Junior Nektar Breskva Jabuka,L,0.2
3838945042352,Fructal,Voćni napitak jabuka,L,0.4
3838945041010,Fructal,Fructal Grande Naranča,L,2.00
3838945041027,Fructal,Fructal Grande Jabuka,L,2.00
3838945041034,Fructal,Fructal Grande Šumsko Voće,L,2.0
3838945509060,Fructal,Sok jabuka mutna,L,1.0
3838945515436,Fructal,Sok Mrkva,L,0.7
3838945509077,Fructal,Sok od ananasa,L,1.0
3838945509046,Fructal,Sok Fructal Borovnica,L,1.00
3838945508988,Fructal,Fructal Sok Breskva Premium,L,1.00
3838945509022,Fructal,Sok Fructal Jagoda,L,1.00
3838945508995,Fructal,Fructal Premium Nektar Marelica,L,1.0
3838945007870,Fructal,Sok naranča bez pulpe,L,1.00
3838945509015,Fructal,Nektar Crni Ribiz,L,1.00
3838945509008,Fructal,Nektar kruška,L,1.00
3838945031936,Fructal,Sok Dvojni C,L,1.0
3838945029209,Fructal,Nektar Jabuka Classic,L,1.00
3838945029216,Fructal,Nektar naranča Classic,L,1.0
3838945029223,Fructal,Sok breskva Classic,L,1.0
3838945029247,Fructal,Sok crni ribiz i nar,L,1.00
3838945040204,Fructal,Sok Fructal Jabuka Malina,L,1.00
3838945040327,Fructal,Sok Classic Jagoda,L,1.0
3838945035293,Fructal,First Voda Kruška Lavanda,L,0.5
3838945035309,Fructal,First Voda Limeta Menta,L,0.5
3838945035316,Fructal,First Piće Naranča Đumbir,L,0.5
3838945041102,Fructal,Voda Fructal First Protein Breskva Ružmarin,L,0.5
3838945041119,Fructal,Fructal First Protein Crni Ribiz Menta,L,0.5
3838945038928,Fructal,Sirup jabuka limunska trava,L,1.0
3838945038911,Fructal,Sirup Nar Crni Ribiz,L,1.0
3838945038904,Fructal,Sirup Fructal Dvojni C,L,1.0
3838945669580,Prior,Rakija Viljamovka Prior,L,0.7
3838945029582,Matiss,Liker Pina Colada,L,0.7
3838945670326,Fructal,Liker Matiss Čokolada,L,0.7
5000299223017,Captain Morgan,Rum Captain Morgan Spiced Gold,L,0.7
5000281040899,Captain Morgan,Rum Captain Morgan White,L,0.7
3838945504188,Frutek,Kašica Frutek Banana,g,120
3838945503174,Frutek,Kašica Breskva i Riža,g,190
3838945503136,Frutek,Kašica Frutek Marelica i Kruška,g,190.0
3838945502733,Frutek,Sok Frutek Jabuka,L,0.125
3838945502740,Frutek,Sok Frutek Breskva,L,0.125
3838945029155,Fructal,Pasirana rajčica,L,0.5
3838945501101,Fructal,Frutabela Jagoda Jogurt,g,30.0
3850354005872,Dukat,"Mlijeko za kavu 3,8%",L,1.0
3850354016083,Dukat,"Svježe mlijeko 3,2%",L,1.0
3850354016090,Dukat,"Svježe mlijeko 3,2%",L,1.5
3850354016021,Dukat,"Jogurt tekući 2,8%",kg,1.000
3850354016038,Dukat,"Jogurt tekući 2,8% mm",kg,1.5
3850354016007,Dukat,"Jogurt tekući 2,8% mm",kg,0.330
3850354016014,Dukat,"Jogurt tekući 2,8% mm",kg,0.5
3850354016052,Dukat,Voćni jogurt šumsko voće,kg,1.0
3850354015987,Dukat,Kefir,kg,0.330
3850354015819,Dukat,B.Aktiv LGG Jogurt Natur,kg,1.0
3850354015833,Dukat,B.Aktiv LGG Natur Jogurt,g,330.0
3850354015871,Dukat,Jogurt B'Aktiv Trešnja LGG,kg,0.330
3850354015826,Dukat,B.Aktiv LGG Jogurt Jagoda,kg,1.0
3850354015864,Dukat,B.Aktiv LGG Jogurt Jagoda,kg,0.330
3850354015840,Dukat,B.Aktiv LGG Jogurt Acai Šumski Mix,kg,0.330
3850354015857,Dukat,B'Aktiv LGG Jogurt Jabuka-Dinja-Mrkva,kg,0.330
3850354015901,Dukat,B.Aktiv Smoothie Jagoda Ananas,kg,0.330
3850354015956,Dukat,Kefir I Love Natur,kg,1.0
3850354015888,Dukat,B.Aktiv LGG Smoothie Borovnica/Banana,kg,0.33
3850354015918,Dukat,B.Aktiv Smoothie zob/ječam,kg,0.33
3850354015925,Dukat,B.Aktiv Smoothie zob/bundeva,kg,0.33
3850354015949,Dukat,Jogurt B.Aktiv Matcha,kg,0.330
3850354015932,Dukat,B.Aktiv LGG Smoothie Kurkuma,kg,0.330
3850354016472,Dukat,B.Aktiv LGG Super Smoothie Spirulina,kg,0.330
3850354019312,Dukat,Yoshake Jagoda Vanilija,kg,0.3
3850354019084,Dukat,Dukat YoShake Limun Cheesecake,kg,0.3
3850354018100,Dukat,Mlijeko Junior Classic,L,0.2
3850354002239,Dukat,Čokoladno mlijeko,L,0.2
3850354016816,Dukat,"Trajno mlijeko 0,5% mm",L,1.00
3850354016854,Dukat,"Trajno mlijeko 3,8% m.m.",L,1.00
3850354016830,Dukat,"Mlijeko trajno 2,8% 1L",L,1.00
3850354016878,Dukat,"Trajno mlijeko 2,8%",L,0.5
3850354006077,Dukat,"Trajno mlijeko 2,8% m.m.",L,8.00
3850354017608,Dukat,Mlijeko čokoladno,L,0.5
3850354006053,Dukat,"Trajno mlijeko 2,8%",L,1.00
3850354006091,Dukat,"Trajno mlijeko 3,8% m.m.",L,1.00
3850354006817,Dukat,"Trajno mlijeko 2,8% m.m.",L,0.5
3850354006831,Dukat,"Trajno mlijeko 3,8%",L,0.5
3850355002993,President,Sir svježi posni 10% mm,kg,0.200
8595021607632,Galbani,Mozzarella 2x100g Duo Pack,kg,0.2
3850355006021,President,Svježi krem sir,kg,0.5
8000430058765,Galbani,Sir Gorgonzola 150 g,kg,0.15
3850355005307,President,Sir zrnati s vlascem,g,200.0
3850355002498,Dukat President,Sir Svježi Zagrebački,kg,0.375
8000430138931,Galbani,Sir Burrata,kg,0.150
8000430133035,Galbani,Sir Mozzarella,g,125
3850355005673,President,Sir zrnati bez laktoze,g,200
3850355000814,President,Svježi zrnati sir President,g,200.0
3850355000845,Dukat,President svježi sir i vrhnje,kg,0.200
3850354017103,Dukat,"Mlijeko Lagano Jutro 1,5%",L,1.00
3850354017080,Dukat,Mlijeko Lagano Jutro 0%,L,1.00
3850354000501,Dukat,"Mlijeko Svježe 3,2% 1L",L,1.00
3850354014638,Dukat,Čokoladno mlijeko crna čokolada,L,0.5
3850354014652,Dukat,Čokoladno mlijeko bijela čokolada,L,0.5
3850354007661,Dukat,Čokoladno mlijeko,L,1.00
3850354006879,Dukat,Čokoladno mlijeko,L,0.5
3850354016786,Dukat,Vruća Čokolada,L,0.5
8000430395600,Galbani,Sir Parmigiano Reggiano,kg,0.1
3850354019060,Dukat,Mlijeko čokoladno Boost,L,0.5
3850354019299,Dukat,Mlijeko čokoladno kokos,L,0.5
8594002782023,Parmalat,Caffelatte Latte Macchiato,L,0.2
8000430130164,Galbani,Sir Mozzarella Bufala,g,125
8595021607441,President,Sir Cheddar rezani 100 g,kg,0.1
8595021607458,President,Sir Emmental rezani,g,100
3850355007202,President,Sir Domaći President,kg,0.3
3850355007226,President,Sir domaći dimljeni,g,300
7622300340285,Philadelphia,Sirni namaz Philadelphia Natur,kg,0.175
7622300340292,Philadelphia,Philadelphia Light sirni namaz,g,175
7622300756413,Philadelphia,Philadelphia sirni namaz začini,kg,0.175
3850355001750,President,Sir Topljeni Natur,kg,0.140
3850355006434,President,Topljeni sir Cheddar,g,140
3850355005987,President,Topljeni sir Camembert,g,140
3850354006893,Dukat,"Čokoladno mlijeko okus keks 0,5L",L,0.5
3850355007127,President,Sir Dimsi rezani 150 g,g,150
3850355007288,President,Sir Dimsi,kg,0.4
3850355006823,President,Sir Grand Oval Dimljeni,kg,0.450
3850355006847,Dukat,Sir Grand Oval Delikates,kg,0.45
3850355006885,President,Sir Grand Oval Trapist Selection,kg,0.450
3850355006908,President,Sir Grand Oval Gourmet,kg,0.450
3850355001637,President,Sir Salakis,g,250
3850355001651,President,Sir Salakis,kg,0.5
3228023910039,President,Sir Ementaler,kg,0.250
8595021607786,Galbani,Sir Mozzarella Bocconcini,kg,0.200
3850354007838,Dukat,Mlijeko Fit Vanilija,L,0.5
3850354007814,Dukat,Mlijeko Fit Čokolada,L,0.5
3850355007301,President,Sir Gouda,kg,0.25
3850355007325,President,Sir Gouda,kg,0.4
3228022210048,President,Sir Toast Gouda,g,150.000
3228022210062,President,Sir Toast Emmentaler,kg,0.150
8721800401294,Leerdammer,Sir Leerdammer Original narezak,kg,0.14
8721800401591,Leerdammer,Sir Leerdammer Finesse Slice,g,80
8721800082110,Leerdammer,Sir Leerdammer Original 250 g,kg,0.25
3850355007363,President,Sir Podravec,kg,0.4
3850355007349,President,Sir Podravec,kg,0.250
8692971430942,President,Sirni namaz Labne,kg,0.200
8692971431604,President,Sirni namaz Labne,kg,0.100
3850355007103,President,Sir Gouda Sandwich 120 g,g,120.000
3850355007066,President,Sir Podravec rezani,kg,0.150
3850355007387,President,Sir Tilzit,kg,0.4
3850355007141,President,Sir Tilzit rezani,kg,0.150
3850355007745,President,Sir Americana za Pizzu,kg,0.2
3850355007769,President,Sir za pizzu Margarita,kg,0.200
3850355007165,President,Sir Trapist,kg,0.500
3850355007080,President,Sir Gouda rezani,kg,0.150
3850354012429,Dukat,Jogurt voćni mix,kg,0.150
3850355008148,President,Sir Protein Narezak,g,120
3850355005659,President,Sir topljeni Picant,kg,0.140
3228022910023,President,Maslac President,kg,0.200
3850354003694,Dukat,Dukatino Gric,g,122.0
3850354009924,Dukat,"Jogurt čvrsti 3,2% mm",kg,0.800
3850354001782,Dukat,Dukatino Voćni Jogurt Mix,g,125.0
3850354006152,Dukat,Sensia Snack Vanilija Žitarice,kg,0.190
3850354019121,Dukat,B'Aktiv LGG Jogurt Natur,kg,0.150
3850354018940,Dukat,Jogurt B'Aktiv LGG Kids,g,125
3850354000921,Dukat,"Jogurt tekući 2,8% m.m.",kg,0.18
3850355000999,Dukat,Maslac,kg,0.25
3850354018032,Dukat,Duo Krema Čokolada-Lješnjak 4x120g,kg,0.48
3850354015116,Dukat,Dukatino svježi sir s voćem 6x50 g,kg,0.300
3850354003854,Dukat,Dukatino čokolješnjak 4x62.5g,kg,0.25
3850354015055,Dukat,Dukatela Original mliječni namaz,kg,0.070
3850354019183,Dukat,Junior Mliječni Namaz,g,70
3850354001485,Dukat,Mousse čokoladni desert,g,100.0
3850354009900,Dukat,Mileram 22% m.m.,kg,0.400
3850354014997,Dukat,Dukatela Original,kg,0.15
3850354015017,Dukat,Dukatela s povrćem,g,150
8000500062654,Kinder,Kinder Milch-Schnitte T5,g,140.000
4008400553023,Kinder,Kinder Maxi King mliječni desert 35 g,g,35.0
4008400290126,Kinder,Kinder Pingui 30 g,g,30.0
8000500328545,Kinder,Kinder Choco Fresh,g,41.0
3850355003969,Dukat,Maslac I. klase,kg,0.125
3850355005062,President,Sir Salakis,kg,0.15
3850355006779,President,Sir Feta Salakis,kg,0.150
3228020481426,Président,Sir Camembert,kg,0.250
3850354018148,Dukat,Lagano Jutro Puding Čokolada,kg,0.5
3850354018162,Dukat,Lagano Jutro Puding Vanilija,kg,0.500
3850354018186,Dukat,Lagano Jutro Jogurt,kg,0.330
3850354018209,Dukat,Jogurt Lagano Jutro Jagoda,kg,0.330
3850355008032,President,Sir Ribanac Snack,g,90
3850355007608,President,Sir Ribanac,g,40
3850355008056,President,Sir ribanac,kg,0.14
3850355001811,President,Sir za pizzu,kg,0.350
8606002110895,President,Kajmak Mladi,kg,0.250
3850355007851,President,Sir Ribanac Vintage,kg,0.04
8606002112684,President,Kajmak President,kg,0.100
8000430388367,Galbani,Sir Grana Padano,kg,0.200
8606002113469,Galbani,Sir Mascarpone 250 g,g,250.000
3850354018292,Dukat,Puding Čokolada Lux 4x125g,kg,0.500
3850354018315,Dukat,Puding Vanilija Lux 4x125g,kg,0.500
3850354018551,Dukat,Stay Strong Puding Vanilija,g,200
3850354018490,Dukat,Stay Strong Puding Kakao,kg,0.2
8002580321140,Dukat,Stay Strong Milk Shake Kakao,L,0.250
8002580321171,Dukat,Stay Strong Milk Shake Vanilija,L,0.25
3850354018438,Dukat,Stay Strong Mousse Kakao,g,165
3850354019206,Dukat,Stay Strong Mousse Nougat,g,165
3850354018247,Dukat,Šlag pjena 30%,L,0.25
3850354002055,Dukat,Kiselo vrhnje 20% Brzo & Fino,kg,0.200
3850354006138,Dukat,Vrhnje za kavu 10x10 g,kg,0.1
3850354008729,Dukat,Dukat Domaće kiselo vrhnje 25% mm,kg,0.3
3850354012641,Dukat,Vrhnje za kuhanje lagano 10% mm,kg,0.2
3850354018087,Dukat,Kiselo vrhnje Bakino,kg,0.3
3850354001232,Dukat,Vrhnje za kuhanje 200g,kg,0.2
3850354007975,Dukat,Vrhnje za kuhanje 3x200g,kg,0.6
3850354008606,Dukat,Vrhnje za kuhanje 20% mm,kg,0.500
3850354009887,Dukat,Kiselo vrhnje 20% mm,kg,0.9
3850354000471,Dukat,Kiselo vrhnje 12% mm,kg,0.4
3850354009863,Dukat,Kiselo vrhnje 12% Brzo & Fino,kg,0.9
3850354017158,Dukat,Vrhnje za kuhanje,kg,0.5
3850354017257,Dukat,Vrhnje za kuhanje Brzo & Fino,kg,1.0
3850354009726,Dukat,Dukatos Jogurt Natur,g,150.0
3850354009788,Dukat,Dukatos Jogurt Jagoda,g,150
3850354009764,Dukat,Dukatos jogurt badem pistacija,g,150.000
3850354018377,Dukat,Dukatos Divine Slana Karamela,kg,0.150
3850354010883,Dukat,Dukatos Jogurt Naranča Cimet,g,150.0
3850354010920,Dukat,Dukatos Jogurt Crni Ribiz Cimet,g,150.0
3850354010784,Dukat,Jogurt Dukatos Natur,kg,0.450
3850354016946,Dukat,Dukatos Selection Jogurt Kokos 150 g,kg,0.15
3850354016984,Dukat,Jogurt Dukatos Selection Vanilija,kg,0.150
3850354018391,Dukat,Dukatos Divine Jogurt Čokolada Naranča,kg,0.150
3850354010944,Dukat,Dukatos jogurt limun kolač med,kg,0.150
3859893533143,Naše Klasje,Ravioli Aurelia kozji sir i crne masline,kg,0.25
3859890561309,Aurelia,Ravioli Istarski Tartufi,kg,0.25
3859890561293,Naše Klasje,Ravioli Aurelia Ovčji Sir,kg,0.25
3859890561071,Aurelia,Tortellini Dalmatinski Pršut,kg,0.25
3859890561019,Aurelia,Tortelloni 4 vrste sira,kg,0.25
3859892780692,Aurelia,Tortellini Ricotta i Špinat,kg,0.250
3859893533365,Aurelia,Svježi fuži,kg,0.250
3859893533402,Aurelia,Makaroni Svježi,kg,0.25
3859890561101,Aurelia,Tortelloni puretina,kg,0.25
3859893533969,Aurelia,Tortelloni Pršut,kg,0.45
3859893533341,Aurelia,Pljukanci svježi,kg,0.25
3859892780401,Aurelia,Fettuccine Svježe,kg,0.250
3859890561033,Aurelia,Tortelloni 4 vrste sira,kg,0.45
3859892780654,Aurelia,Tortelloni Ricotta/Špinat,kg,0.45
3859892780135,Naše Klasje,Ravioli Aurelia Vrganji,kg,0.25
3856022302199,Nara,Gazirano piće Nara naranča,L,1.5
3830000629874,Inka,Inka Tonic Water,L,0.5
3856022301932,Inka,Inka Tonic Water,L,1.5
3830065022627,Pepsi,Pepsi Cola,L,2.00
3830065022580,Pepsi,Pepsi Cola,L,0.5
3830065021095,Pepsi,"Pepsi Max Limeta 0,5L",L,0.5
3830065021132,Pepsi,Pepsi Max Limeta,L,2.00
3830065021071,Pepsi,Pepsi Max Limeta Limenka,L,0.33
3830065020388,Pepsi,Pepsi Bez Šećera,L,0.33
3830065020364,Pepsi,Pepsi Black Bez Šećera,L,2.00
3838471032957,Cockta,Cockta Original,L,0.275
3838471038027,Cockta,Cockta Original Limenka,L,0.33
3838471039956,Cockta,Cockta Free,L,0.33
3838471032476,Cockta,Cockta Original,L,0.5
3838471037051,Cockta,Cockta Free,L,0.5
3838471037037,Cockta,Cockta Free,L,1.5
3838471032537,Cockta,Cockta Original,L,1.5
3838471047302,Cockta,Cockta Blondie,L,0.5
3838471047326,Cockta,Cockta Blondie,L,1.5
8008440410016,Peroni,Pivo Peroni Svijetlo,L,0.5
3877000209040,Orangina,Orangina Regular,L,0.25
3877000209170,Orangina,Orangina Regular,L,0.5
3877000209613,Orangina,Orangina gazirani napitak,L,1.25
3877000209477,Spezi,Spezi gazirano piće,L,0.5
3859889370387,Ferenčić,Pasareta,L,0.5
3859889370004,Ferenčić,Pasareta,L,1.5
8801056039660,Lotte,Sok Aloe Vera Grožđe,L,0.5
5902573006616,Amundsen,Vodka Amundsen Expedition,L,0.7
8000440112372,Keglevich,Vodka Keglevich Classic,L,1.0
8000440112365,Keglevich,Vodka Keglevich Classic,L,0.7
8594405101049,Becherovka,Becherovka liker,L,0.7
3850131005088,Zagrebačka Pivovara,Hidra Iso Limun,L,0.5
3850131005118,Hidra,Hidra Iso Izotonični napitak limun,L,0.5
3850131005651,Zagrebačka Pivovara,Hidra Up naranča,L,0.5
3850131005620,Zagrebačka Pivovara,Hidra Up Izotonični Napitak Naranča,L,0.5
3850131005934,Hidra,Hidra Iso Limun,L,0.33
3850131005910,Hidra,Hidra Up Naranča,L,0.33
3850131290125,Beck's,Pivo Beck's 4x0.5L Limenka 3+1 Gratis,L,2.0
3850131290101,Beck's,Pivo Beck's Limenka,L,0.5
3850131290019,Beck's,Pivo Beck's,L,0.5
5010296007114,Greenall's,Gin Greenall's Blueberry,L,0.7
5010296002980,Greenall's,Gin Greenall's,L,0.7
8006550301040,Ramazzotti,Liker Amaro Ramazzotti,L,0.7
9002490208318,Red Bull,"Red Bull 2x0,25 L",L,0.5
9002490100070,Red Bull,Red Bull Energetski Napitak Limenka,L,0.25
9002490210939,Red Bull,Red Bull energetski napitak,L,0.355
9002490100490,Red Bull,Red Bull 4x0.25L,L,1.00
9006900229924,Pola Pola,Sok Pola Pola Jagoda,L,0.5
8606030050576,Fruvita,Sok Fruvita Jabuka Kruška,L,0.75
8606030050507,Fruvita,Sok Fruvita Jabuka Marelica,L,0.75
9007600304515,Ottakringer,Ottakringer Svijetlo Lager Pivo Limenka,L,0.5
3859893153877,Garden,Pivo Garden Pale Ale,L,0.33
3859893153037,Garden,Pivo Garden Stout,L,0.33
3859893153174,Garden Brewery,Pivo Garden Craft Pilsner,L,0.33
3859893653155,Garden,Pivo Garden India Pale Ale,L,0.33
3858893811268,Garden,Pivo Garden Obala,L,0.44
3858893811275,Garden,Pivo Oseka Hazy IPA,L,0.44
3872252000070,Leda,Leda Voda negazirana,L,0.5
3872252000018,Leda,Voda Leda negazirana 1.5L,L,1.5
3859890129004,Cetina,Cetina izvorska negazirana voda,L,1.5
3859890129042,Cetina,Cetina negazirana izvorska voda,L,0.5
3859890129370,Cetina,Voda Cetina izvorska negazirana,L,0.75
3859890129875,Cetina,Cetina izvorska voda negazirana,L,1.00
3859890129974,Cetina,Voda Cetina negazirana,L,7.0
3859890129981,Cetina,Cetina Voda negazirana,L,15.0
3858881193321,IstraVino,Vino Malvazija Istarska,L,1.0
3856020233617,Podravka,Ajvar blagi squeeze,kg,0.310
3856020233679,Podravka,Ajvar ljuti squeeze,kg,0.310
3850104022517,Podravka,Ajvar Blagi,kg,0.195
3850104022524,Podravka,Ajvar Ljuti,kg,0.195
3850104051029,Podravka,Ajvar blagi,kg,0.350
3850104050565,Podravka,Ajvar Ljuti,kg,0.35
3850104051012,Podravka,Ajvar blagi,kg,0.690
3850104050572,Podravka,Ajvar Ljuti,kg,0.690
3850104263613,Lino,Lino Jastučići Mlijeko,kg,0.5
3850104263538,Lino,Lino Jastučići Tamni,kg,0.5
3850104051005,Podravka,Ajvar Blagi,kg,4.000
3850104263514,Lino,Žitarice Lino Crunch Duo,kg,0.5
3850104263521,Lino,Žitarice Lino Crunch,kg,0.5
3850104258978,Podravka,Lino Pillows Nougat,kg,0.25
3850104259616,Lino,Lino Jastučići Bijeli,kg,0.25
3856020248390,Lino,Lino Lada Jastučići Nougat,g,80.000
3856020248420,Lino Lada,Jastučići Milk,g,80
3856020205331,Podravka,Čaj đumbir s limunom,g,40.0
3856020220655,Podravka,Bakin čaj,g,50.00
3856020205270,Podravka,Čaj planinski,g,44.0
3850104229169,Podravka,Čaj Brusnica,g,40.0
3856020233952,Podravka,Čaj Velebitski,g,30.000
3856020233983,Podravka,Čaj Dinarski,g,30.0
3850104301278,Podravka,Čaj San,g,40.0
3856020205027,Podravka,Čaj Indijski,g,30
3850104249006,Podravka,Čaj Zeleni,g,36.0
3850104072710,Podravka,Čaj šipak,g,60.0
3850104425110,Podravka,Čaj šumsko voće,g,50.0
3850104017476,Lino,Čokolino Lješnjak,kg,1.000
3850104017537,Podravka,Čokolino,kg,1.000
3850104271458,Fant,Fant mješavina za fina variva,g,40.0
3850104075537,Fant,Fant za gulaš i paprikaš,g,65.0
3850104075513,Fant,Fant za punjenu papriku i sarmu 60 g,g,60.000
3850104036590,Podravka,Fant umak lovački,g,40
3850104075759,Fant,Fant za grah i variva,g,60.0
3856020236472,Podravka,Fant za tortilje,g,40.0
3850104018237,Podravka,"Fant za ćevape, pljeskavicu i hamburger",g,40.0
3850104048999,Fant,Fant za kosani odrezak,g,90.0
3850104019173,Fant,Fant za riblju juhu i paprikaš,g,60.000
3850104226786,Fant,Fant za slavonski čobanac ljuti,g,90
3850104007859,Podravka,Fant za slavonski čobanac,g,90.0
